7531,1905,'PHA',458,2,'WS','LF',5,5,129,9,1,1,1,0,,,
10601,1905,'PHA',458,2,'WS','CF',5,5,129,12,0,0,0,0,,,
11278,1905,'NY1',456,6,'WS','P',3,3,81,1,9,2,0,0,,,
11626,1905,'NY1',456,6,'WS','1B',5,5,135,59,1,1,2,0,,,
11654,1905,'NY1',456,6,'WS','P',2,2,51,0,6,0,0,0,,,
12007,1905,'NY1',456,6,'WS','LF',5,5,135,3,1,0,0,0,,,
12739,1905,'PHA',458,2,'WS','2B',5,5,129,3,12,4,0,0,,,
14218,1905,'PHA',458,2,'WS','P',2,2,51,1,6,0,0,0,,,
14365,1905,'PHA',458,2,'WS','C',3,2,60,13,5,0,1,0,0,,
16019,1905,'PHA',458,2,'WS','C',3,3,69,17,4,0,1,0,0,,
16238,1905,'PHA',458,2,'WS','RF',5,5,129,4,1,0,1,0,,,
287,1906,'CHA',467,2,'WS','P',2,2,54,6,11,0,1,0,,,
2146,1906,'CHN',468,6,'WS','P',3,3,59,1,11,1,0,0,,,
2988,1906,'CHN',468,6,'WS','1B',6,6,159,61,2,0,1,0,,,
4187,1906,'CHA',467,2,'WS','SS',3,3,81,7,15,2,1,0,,,
4663,1906,'CHA',467,2,'WS','1B',6,6,162,80,9,1,2,0,,,
4734,1906,'CHA',467,2,'WS','LF',6,6,162,4,0,1,0,0,,,
5337,1906,'CHN',468,6,'WS','2B',6,6,159,13,19,1,3,0,,,
7190,1906,'CHA',467,2,'WS','RF',6,6,150,3,0,0,0,0,,,
8151,1906,'CHN',468,6,'WS','CF',6,6,159,10,1,0,0,0,,,
8623,1906,'CHA',467,2,'WS','2B',6,6,162,11,16,5,0,0,,,
9010,1906,'CHA',467,2,'WS','CF',6,6,162,9,0,0,0,0,,,
9594,1906,'CHN',468,6,'WS','C',6,6,159,45,9,1,3,0,3,,
13370,1906,'CHA',467,2,'WS','RF',1,0,12,1,0,0,0,0,,,
13515,1906,'CHN',468,6,'WS','P',2,0,36,0,2,0,0,0,,,
13523,1906,'CHA',467,2,'WS','P',1,0,18,0,4,0,0,0,,,
14051,1906,'CHN',468,6,'WS','P',2,1,31,0,2,1,0,0,,,
14881,1906,'CHN',468,6,'WS','P',2,2,33,0,4,0,0,0,,,
15335,1906,'CHA',467,2,'WS','3B',6,6,162,4,17,3,0,0,,,
16041,1906,'CHN',468,6,'WS','RF',6,6,159,6,1,0,1,0,,,
16320,1906,'CHN',468,6,'WS','LF',6,6,159,10,1,0,1,0,,,
17139,1906,'CHN',468,6,'WS','3B',6,6,159,3,9,1,0,0,,,
17423,1906,'CHA',467,2,'WS','C',6,6,162,35,10,2,1,0,0,,
17612,1906,'CHA',467,2,'WS','SS',3,3,81,1,8,0,0,0,,,
17961,1906,'CHN',468,6,'WS','SS',6,6,159,10,20,2,0,0,,,
18712,1906,'CHA',467,2,'WS','P',2,2,45,0,5,1,0,0,,,
19084,1906,'CHA',467,2,'WS','P',3,2,45,1,3,0,0,0,,,
450,1907,'DET',487,2,'WS','C',1,1,27,4,1,0,0,0,0,,
2146,1907,'CHN',484,6,'WS','P',1,1,27,1,1,0,0,0,,,
2988,1907,'CHN',484,6,'WS','1B',4,4,117,44,1,0,3,0,,,
3315,1907,'DET',487,2,'WS','RF',5,5,138,10,0,0,0,0,,,
3698,1907,'DET',487,2,'WS','3B',5,5,138,9,7,2,0,0,,,
3798,1907,'DET',487,2,'WS','CF',5,5,138,6,2,0,1,0,,,
4692,1907,'DET',487,2,'WS','P',2,2,63,2,3,0,0,0,,,
5337,1907,'CHN',484,6,'WS','2B',5,5,135,11,12,2,2,0,,,
5337,1907,'CHN',484,6,'WS','SS',1,0,9,0,0,1,0,0,,,
8347,1907,'CHN',484,6,'WS','1B',1,1,27,10,1,0,0,0,,,
8998,1907,'DET',487,2,'WS','LF',5,5,138,10,2,1,0,0,,,
9467,1907,'DET',487,2,'WS','P',1,0,12,0,0,0,0,0,,,
9594,1907,'CHN',484,6,'WS','C',5,5,144,25,10,1,0,0,0,,
12677,1907,'DET',487,2,'WS','P',2,2,51,1,5,0,0,0,,,
13310,1907,'DET',487,2,'WS','SS',5,5,138,12,15,2,0,0,,,
13515,1907,'CHN',484,6,'WS','P',2,2,54,0,7,0,0,0,,,
13780,1907,'DET',487,2,'WS','C',1,1,24,6,1,1,0,0,0,,
14051,1907,'CHN',484,6,'WS','P',1,1,27,0,0,0,0,0,,,
14881,1907,'CHN',484,6,'WS','P',2,1,36,1,3,0,0,0,,,
15472,1907,'DET',487,2,'WS','1B',5,5,138,47,4,1,1,0,,,
15892,1907,'DET',487,2,'WS','2B',5,5,138,11,18,0,2,0,,,
15975,1907,'DET',487,2,'WS','C',3,3,87,20,6,2,0,0,0,,
16041,1907,'CHN',484,6,'WS','RF',5,5,144,4,2,1,0,0,,,
16320,1907,'CHN',484,6,'WS','LF',5,5,144,10,0,0,0,0,,,
16466,1907,'DET',487,2,'WS','P',1,1,12,0,0,0,0,0,,,
16579,1907,'CHN',484,6,'WS','CF',5,5,144,13,0,1,0,0,,,
17139,1907,'CHN',484,6,'WS','3B',5,5,144,9,6,1,1,0,,,
17961,1907,'CHN',484,6,'WS','SS',5,5,135,16,23,3,5,0,,,
19848,1907,'CHN',484,6,'WS','2B',1,0,9,0,2,0,0,0,,,
2146,1908,'CHN',500,6,'WS','P',2,1,33,0,6,0,1,0,,,
2988,1908,'CHN',500,6,'WS','1B',5,5,135,65,0,1,3,0,,,
3315,1908,'DET',503,2,'WS','RF',5,5,132,3,0,1,0,0,,,
3698,1908,'DET',503,2,'WS','3B',3,3,81,3,6,1,1,0,,,
3798,1908,'DET',503,2,'WS','CF',5,5,132,16,0,0,0,0,,,
4692,1908,'DET',503,2,'WS','P',2,2,51,1,2,1,0,0,,,
4764,1908,'DET',503,2,'WS','2B',2,2,51,2,8,1,1,0,,,
5337,1908,'CHN',500,6,'WS','2B',5,5,135,5,20,1,1,0,,,
8151,1908,'CHN',500,6,'WS','CF',5,5,135,10,1,0,1,0,,,
9467,1908,'DET',503,2,'WS','P',1,1,7,0,1,0,0,0,,,
9594,1908,'CHN',500,6,'WS','C',5,5,135,33,5,0,1,0,1,,
11712,1908,'DET',503,2,'WS','LF',5,5,132,10,0,1,0,0,,,
12677,1908,'DET',503,2,'WS','P',1,1,27,0,1,0,0,0,,,
13310,1908,'DET',503,2,'WS','SS',5,5,132,7,12,1,3,0,,,
13515,1908,'CHN',500,6,'WS','P',3,2,55,0,2,0,0,0,,,
14051,1908,'CHN',500,6,'WS','P',1,1,24,0,0,0,0,0,,,
14881,1908,'CHN',500,6,'WS','P',2,1,23,0,5,0,0,0,,,
15472,1908,'DET',503,2,'WS','1B',5,5,132,48,5,2,4,0,,,
15892,1908,'DET',503,2,'WS','2B',3,3,81,10,8,0,3,0,,,
15892,1908,'DET',503,2,'WS','3B',2,2,51,1,3,1,0,0,,,
15975,1908,'DET',503,2,'WS','C',4,4,105,22,7,0,1,0,1,,
16041,1908,'CHN',500,6,'WS','RF',5,5,135,3,1,0,0,0,,,
16320,1908,'CHN',500,6,'WS','LF',5,5,135,7,0,0,0,0,,,
17139,1908,'CHN',500,6,'WS','3B',5,5,135,4,11,0,0,0,,,
17464,1908,'DET',503,2,'WS','P',2,1,44,0,7,0,0,0,,,
17836,1908,'DET',503,2,'WS','C',1,1,27,9,2,0,0,0,0,,
17961,1908,'CHN',500,6,'WS','SS',5,5,135,8,20,0,2,0,,,
19443,1908,'DET',503,2,'WS','P',1,0,3,0,0,0,0,0,,,
41,1909,'PIT',524,6,'WS','1B',7,7,183,70,4,5,3,0,,,
68,1909,'PIT',524,6,'WS','P',3,3,81,0,5,0,0,0,,,
2420,1909,'DET',519,2,'WS','SS',7,7,183,9,18,5,3,0,,,
2487,1909,'PIT',524,6,'WS','3B',6,7,156,11,15,0,2,0,,,
2591,1909,'PIT',524,6,'WS','P',2,1,10,0,2,0,0,0,,,
3193,1909,'PIT',524,6,'WS','LF',7,7,183,19,0,1,0,0,,,
3315,1909,'DET',519,2,'WS','RF',7,7,183,8,0,1,0,0,,,
3798,1909,'DET',519,2,'WS','1B',1,0,3,0,1,0,0,0,,,
3798,1909,'DET',519,2,'WS','CF',7,7,180,17,0,2,0,0,,,
4339,1909,'DET',519,2,'WS','2B',7,7,183,10,17,2,1,0,,,
4692,1909,'DET',519,2,'WS','P',2,2,36,0,5,1,0,0,,,
6417,1909,'PIT',524,6,'WS','C',7,7,183,28,10,0,0,0,0,,
8567,1909,'PIT',524,6,'WS','CF',1,0,27,0,0,0,0,0,,,
8998,1909,'DET',519,2,'WS','CF',1,0,3,0,0,0,0,0,,,
8998,1909,'DET',519,2,'WS','LF',7,7,180,14,0,1,0,0,,,
9064,1909,'DET',519,2,'WS','1B',7,7,180,73,1,1,1,0,,,
10129,1909,'PIT',524,6,'WS','3B',1,0,27,4,2,0,0,0,,,
10129,1909,'PIT',524,6,'WS','CF',6,7,156,16,1,0,0,0,,,
10217,1909,'PIT',524,6,'WS','P',1,1,12,0,5,0,0,0,,,
10857,1909,'PIT',524,6,'WS','P',1,1,27,0,1,0,0,0,,,
11712,1909,'DET',519,2,'WS','LF',1,0,3,0,0,0,0,0,,,
12127,1909,'PIT',524,6,'WS','2B',7,7,183,17,14,1,1,0,,,
12521,1909,'DET',519,2,'WS','3B',7,7,162,7,15,0,2,0,,,
12677,1909,'DET',519,2,'WS','P',4,3,96,0,12,0,0,0,,,
13310,1909,'DET',519,2,'WS','3B',1,0,21,1,1,0,0,0,,,
14083,1909,'PIT',524,6,'WS','P',2,0,18,1,2,2,0,0,,,
15975,1909,'DET',519,2,'WS','C',6,5,138,31,10,3,3,0,0,,
17047,1909,'DET',519,2,'WS','C',2,2,45,12,2,0,0,0,0,,
17464,1909,'DET',519,2,'WS','P',2,2,22,0,2,0,0,0,,,
18597,1909,'PIT',524,6,'WS','SS',7,7,183,13,25,3,1,0,,,
19212,1909,'DET',519,2,'WS','P',2,0,23,1,3,1,0,0,,,
19313,1909,'PIT',524,6,'WS','P',2,1,35,1,2,0,0,0,,,
19342,1909,'PIT',524,6,'WS','RF',7,7,183,3,1,0,0,0,,,
19589,1909,'DET',519,2,'WS','P',1,0,6,0,1,0,0,0,,,
450,1910,'CHN',532,6,'WS','1B',1,0,20,9,0,0,1,0,,,
450,1910,'CHN',532,6,'WS','C',2,2,57,18,4,0,1,0,0,,
690,1910,'PHA',538,2,'WS','3B',5,5,137,8,11,2,2,0,,,
908,1910,'PHA',538,2,'WS','SS',5,5,137,9,12,0,1,0,,,
1199,1910,'PHA',538,2,'WS','P',2,2,56,1,2,0,1,0,,,
2146,1910,'CHN',532,6,'WS','P',3,2,54,0,10,1,0,0,,,
2988,1910,'CHN',532,6,'WS','1B',5,5,112,52,3,0,2,0,,,
3364,1910,'CHN',532,6,'WS','P',1,1,24,1,3,0,1,0,,,
3404,1910,'PHA',538,2,'WS','2B',5,5,137,17,18,0,4,0,,,
3569,1910,'PHA',538,2,'WS','P',3,3,81,1,3,2,0,0,,,
4191,1910,'PHA',538,2,'WS','1B',5,5,137,44,2,3,6,0,,,
7531,1910,'PHA',538,2,'WS','LF',1,1,27,2,0,0,0,0,,,
8151,1910,'CHN',532,6,'WS','CF',5,5,132,7,0,0,0,0,,,
9594,1910,'CHN',532,6,'WS','C',3,3,75,11,7,0,0,0,0,,
10019,1910,'PHA',538,2,'WS','C',1,1,27,4,2,0,0,0,0,,
10601,1910,'PHA',538,2,'WS','CF',1,1,27,5,0,0,0,0,,,
10601,1910,'PHA',538,2,'WS','LF',4,4,110,6,0,0,0,0,,,
11710,1910,'CHN',532,6,'WS','P',2,0,16,0,1,1,0,0,,,
12739,1910,'PHA',538,2,'WS','RF',5,5,137,6,2,0,2,0,,,
13515,1910,'CHN',532,6,'WS','P',1,1,9,0,0,0,0,0,,,
14051,1910,'CHN',532,6,'WS','P',1,0,20,0,1,0,0,0,,,
14881,1910,'CHN',532,6,'WS','P',1,1,6,0,1,0,0,0,,,
14990,1910,'CHN',532,6,'WS','P',1,0,3,0,0,0,0,0,,,
16041,1910,'CHN',532,6,'WS','RF',5,5,132,4,0,0,0,0,,,
16320,1910,'CHN',532,6,'WS','LF',5,5,132,7,2,1,0,0,,,
17139,1910,'CHN',532,6,'WS','3B',5,5,132,2,12,4,0,0,,,
17358,1910,'PHA',538,2,'WS','CF',4,4,110,7,0,1,0,0,,,
17836,1910,'PHA',538,2,'WS','C',4,4,110,27,8,1,1,0,0,,
17961,1910,'CHN',532,6,'WS','SS',5,5,132,10,14,1,2,0,,,
19848,1910,'CHN',532,6,'WS','2B',5,5,132,11,18,1,1,0,,,
324,1911,'NY1',552,6,'WS','P',2,1,24,0,1,1,0,0,,,
690,1911,'PHA',554,2,'WS','3B',6,6,167,10,11,2,1,0,,,
908,1911,'PHA',554,2,'WS','SS',6,6,167,8,12,3,0,0,,,
1199,1911,'PHA',554,2,'WS','P',3,3,78,1,6,0,0,0,,,
3404,1911,'PHA',554,2,'WS','2B',6,6,167,13,22,3,1,0,,,
3569,1911,'PHA',554,2,'WS','P',2,2,60,1,2,0,0,0,,,
3775,1911,'NY1',552,6,'WS','P',2,0,12,0,2,0,0,0,,,
4191,1911,'PHA',554,2,'WS','1B',6,6,166,54,3,0,1,0,,,
4487,1911,'NY1',552,6,'WS','LF',6,6,162,15,0,1,0,0,,,
4778,1911,'NY1',552,6,'WS','2B',6,6,162,13,14,1,2,0,,,
5685,1911,'NY1',552,6,'WS','SS',6,6,162,11,18,4,1,0,,,
7927,1911,'NY1',552,6,'WS','3B',6,6,162,7,14,3,0,0,,,
10019,1911,'PHA',554,2,'WS','C',2,2,62,18,7,0,1,0,0,,
10601,1911,'PHA',554,2,'WS','LF',6,6,167,14,1,0,0,0,,,
11102,1911,'NY1',552,6,'WS','P',3,2,35,0,2,0,0,0,,,
11278,1911,'NY1',552,6,'WS','P',3,3,81,2,9,1,0,0,,,
11708,1911,'PHA',554,2,'WS','1B',1,0,1,1,0,0,0,0,,,
11992,1911,'NY1',552,6,'WS','1B',6,6,162,62,4,2,0,0,,,
12043,1911,'NY1',552,6,'WS','C',6,6,159,37,12,0,1,0,1,,
12739,1911,'PHA',554,2,'WS','RF',6,6,167,8,0,1,0,0,,,
12797,1911,'NY1',552,6,'WS','RF',6,6,162,4,1,3,0,0,,,
13309,1911,'PHA',554,2,'WS','CF',6,6,167,8,0,1,0,0,,,
14218,1911,'PHA',554,2,'WS','P',2,1,29,0,2,0,0,0,,,
16823,1911,'NY1',552,6,'WS','CF',6,6,162,10,0,0,0,0,,,
17836,1911,'PHA',554,2,'WS','C',4,4,105,31,5,0,0,0,0,,
19332,1911,'NY1',552,6,'WS','C',1,0,3,1,0,0,0,0,0,,
19407,1911,'NY1',552,6,'WS','P',2,0,10,0,2,0,0,0,,,
324,1912,'NY1',568,6,'WS','P',1,0,6,0,1,0,0,0,,,
1070,1912,'NY1',568,6,'WS','CF',1,1,33,0,1,0,0,0,,,
1099,1912,'BOS',560,2,'WS','P',4,2,54,0,1,0,0,0,,,
2520,1912,'BOS',560,2,'WS','C',7,6,165,35,8,1,0,0,0,,
2764,1912,'BOS',560,2,'WS','C',2,2,57,10,4,0,0,0,0,,
3416,1912,'BOS',560,2,'WS','P',2,1,43,0,3,0,0,0,,,
3775,1912,'NY1',568,6,'WS','P',1,0,6,0,1,0,0,0,,,
4487,1912,'NY1',568,6,'WS','LF',4,4,105,3,0,0,0,0,,,
4487,1912,'NY1',568,6,'WS','RF',3,3,83,9,2,1,1,0,,,
4778,1912,'NY1',568,6,'WS','2B',8,8,221,15,26,5,1,0,,,
5685,1912,'NY1',568,6,'WS','SS',8,8,204,16,24,4,3,0,,,
6233,1912,'BOS',560,2,'WS','3B',8,8,222,9,13,3,0,0,,,
7234,1912,'BOS',560,2,'WS','P',2,0,32,0,5,1,0,0,,,
7927,1912,'NY1',568,6,'WS','3B',8,8,221,11,15,0,1,0,,,
8256,1912,'BOS',560,2,'WS','RF',8,8,222,16,2,0,1,0,,,
10323,1912,'BOS',560,2,'WS','LF',8,8,222,14,0,1,0,0,,,
11102,1912,'NY1',568,6,'WS','P',2,2,54,0,4,1,0,0,,,
11278,1912,'NY1',568,6,'WS','P',3,3,86,1,12,0,0,0,,,
11992,1912,'NY1',568,6,'WS','1B',8,8,221,83,1,2,2,0,,,
12043,1912,'NY1',568,6,'WS','C',8,8,206,42,5,1,1,0,0,,
12797,1912,'NY1',568,6,'WS','LF',4,3,103,9,0,0,0,0,,,
12797,1912,'NY1',568,6,'WS','RF',5,5,118,12,1,0,0,0,,,
13204,1912,'BOS',560,2,'WS','P',2,2,27,1,6,0,0,0,,,
16247,1912,'NY1',568,6,'WS','SS',3,0,17,1,4,0,0,0,,,
16823,1912,'NY1',568,6,'WS','CF',7,7,188,17,1,1,0,0,,,
16823,1912,'NY1',568,6,'WS','LF',1,1,13,0,0,0,0,0,,,
16823,1912,'NY1',568,6,'WS','RF',1,0,20,0,0,0,0,0,,,
16940,1912,'BOS',560,2,'WS','CF',8,8,222,21,2,2,2,0,,,
17031,1912,'BOS',560,2,'WS','1B',8,8,222,76,3,0,4,0,,,
17772,1912,'NY1',568,6,'WS','P',3,3,69,0,10,0,0,0,,,
18595,1912,'BOS',560,2,'WS','SS',8,8,222,25,24,3,1,0,,,
19332,1912,'NY1',568,6,'WS','C',2,0,15,2,1,1,0,0,0,,
19544,1912,'BOS',560,2,'WS','P',4,3,66,1,6,0,1,0,,,
19704,1912,'BOS',560,2,'WS','2B',8,8,222,14,22,1,1,0,,,
690,1913,'PHA',586,2,'WS','3B',5,5,138,6,5,1,0,0,,,
908,1913,'PHA',586,2,'WS','SS',5,5,138,8,15,1,5,0,,,
1199,1913,'PHA',586,2,'WS','P',2,2,54,0,5,0,0,0,,,
2368,1913,'NY1',584,6,'WS','LF',5,5,135,14,0,1,0,0,,,
2426,1913,'PHA',586,2,'WS','P',1,1,27,0,1,0,1,0,,,
3404,1913,'PHA',586,2,'WS','2B',5,5,138,17,18,1,5,0,,,
3775,1913,'NY1',584,6,'WS','P',2,0,14,0,2,0,0,0,,,
4391,1913,'NY1',584,6,'WS','P',1,1,12,0,2,0,0,0,,,
4778,1913,'NY1',584,6,'WS','2B',5,5,135,13,19,3,1,0,,,
5685,1913,'NY1',584,6,'WS','SS',5,5,135,8,10,1,0,0,,,
7927,1913,'NY1',584,6,'WS','3B',5,4,129,6,7,0,0,0,,,
10019,1913,'PHA',586,2,'WS','C',1,1,30,7,1,0,0,0,0,,
11102,1913,'NY1',584,6,'WS','P',2,1,27,0,8,0,0,0,,,
11278,1913,'NY1',584,6,'WS','P',2,2,57,0,5,0,0,0,,,
11708,1913,'PHA',586,2,'WS','1B',5,5,138,45,0,0,4,0,,,
11773,1913,'NY1',584,6,'WS','C',4,4,81,14,2,0,0,0,1,,
11992,1913,'NY1',584,6,'WS','1B',4,4,99,37,1,2,0,0,,,
12043,1913,'NY1',584,6,'WS','C',1,1,27,4,2,0,0,0,0,,
12751,1913,'PHA',586,2,'WS','RF',5,5,138,14,0,0,0,0,,,
12797,1913,'NY1',584,6,'WS','RF',5,5,135,9,0,0,0,0,,,
13309,1913,'PHA',586,2,'WS','LF',5,5,138,10,0,0,0,0,,,
14218,1913,'PHA',586,2,'WS','P',2,2,57,1,3,1,0,0,,,
15909,1913,'PHA',586,2,'WS','C',4,4,108,16,4,1,1,0,0,,
16247,1913,'NY1',584,6,'WS','3B',1,1,6,1,0,0,0,0,,,
16247,1913,'NY1',584,6,'WS','CF',5,4,129,7,0,0,0,0,,,
16823,1913,'NY1',584,6,'WS','1B',1,1,6,1,1,0,0,0,,,
16823,1913,'NY1',584,6,'WS','CF',1,1,6,2,0,0,0,0,,,
17358,1913,'PHA',586,2,'WS','CF',5,5,138,14,0,0,0,0,,,
17772,1913,'NY1',584,6,'WS','P',2,1,25,0,1,0,0,0,,,
19332,1913,'NY1',584,6,'WS','C',3,0,27,4,1,0,0,0,0,,
19407,1913,'NY1',584,6,'WS','1B',2,0,30,15,3,0,0,0,,,
690,1914,'PHA',608,2,'WS','3B',4,4,111,10,15,0,2,0,,,
908,1914,'PHA',608,2,'WS','SS',4,4,111,5,20,1,2,0,,,
1199,1914,'PHA',608,2,'WS','P',1,1,16,1,3,0,2,0,,,
2426,1914,'PHA',608,2,'WS','P',1,1,33,0,5,1,0,0,,,
2910,1914,'BSN',596,6,'WS','LF',1,1,27,2,0,0,0,0,,,
3404,1914,'PHA',608,2,'WS','2B',4,4,111,9,12,0,1,0,,,
3507,1914,'BSN',596,6,'WS','LF',3,3,81,1,2,1,0,0,,,
4260,1914,'BSN',596,6,'WS','3B',4,4,117,6,11,0,1,0,,,
5337,1914,'BSN',596,6,'WS','2B',4,4,117,8,16,1,2,0,,,
6772,1914,'BSN',596,6,'WS','C',4,4,117,31,4,0,1,0,0,,
8710,1914,'BSN',596,6,'WS','P',2,1,33,0,5,0,0,0,,,
10019,1914,'PHA',608,2,'WS','C',1,0,9,2,1,0,1,0,0,,
11024,1914,'BSN',596,6,'WS','LF',1,0,9,1,0,0,0,0,,,
11024,1914,'BSN',596,6,'WS','RF',1,1,27,0,0,0,0,0,,,
11058,1914,'BSN',596,6,'WS','SS',4,4,117,7,13,1,2,0,,,
11708,1914,'PHA',608,2,'WS','1B',4,4,111,50,1,0,4,0,,,
12468,1914,'BSN',596,6,'WS','RF',3,3,90,2,0,1,0,0,,,
12751,1914,'PHA',608,2,'WS','RF',4,4,111,4,0,0,0,0,,,
13309,1914,'PHA',608,2,'WS','LF',4,4,111,6,0,0,0,0,,,
13880,1914,'PHA',608,2,'WS','P',1,0,9,0,0,0,0,0,,,
14218,1914,'PHA',608,2,'WS','P',1,1,27,0,1,0,0,0,,,
15535,1914,'BSN',596,6,'WS','P',2,2,54,0,3,0,0,0,,,
15909,1914,'PHA',608,2,'WS','C',4,4,102,17,4,1,0,0,2,,
15977,1914,'BSN',596,6,'WS','1B',4,4,117,52,3,0,3,0,,,
16299,1914,'PHA',608,2,'WS','P',1,1,15,0,3,0,0,0,,,
17358,1914,'PHA',608,2,'WS','CF',2,2,54,4,0,0,0,0,,,
18224,1914,'BSN',596,6,'WS','P',1,1,30,1,5,0,0,0,,,
18716,1914,'PHA',608,2,'WS','CF',2,2,57,2,0,0,0,0,,,
19144,1914,'BSN',596,6,'WS','CF',4,4,117,6,0,0,0,0,,,
19655,1914,'PHA',608,2,'WS','P',1,0,11,1,0,0,0,0,,,
190,1915,'PHI',633,6,'WS','P',2,2,53,2,5,0,0,0,,,
750,1915,'PHI',633,6,'WS','SS',5,5,131,13,10,1,2,0,,,
908,1915,'BOS',617,2,'WS','2B',5,5,132,10,8,1,0,0,,,
1070,1915,'PHI',633,6,'WS','LF',1,0,3,0,0,0,0,0,,,
1070,1915,'PHI',633,6,'WS','RF',1,0,3,0,0,0,0,0,,,
2366,1915,'PHI',633,6,'WS','C',5,5,131,28,8,1,2,0,0,,
2520,1915,'BOS',617,2,'WS','C',4,2,72,14,4,0,0,0,0,,
2764,1915,'BOS',617,2,'WS','C',1,1,27,8,0,0,0,0,0,,
2969,1915,'PHI',633,6,'WS','P',1,1,24,0,4,0,1,0,,,
3780,1915,'PHI',633,6,'WS','RF',5,5,128,5,0,0,0,0,,,
5830,1915,'BOS',617,2,'WS','P',2,2,54,4,3,0,1,0,,,
6081,1915,'BOS',617,2,'WS','1B',1,0,21,9,0,0,0,0,,,
6233,1915,'BOS',617,2,'WS','3B',5,5,132,5,14,0,0,0,,,
8093,1915,'BOS',617,2,'WS','1B',5,5,111,35,5,1,1,0,,,
8256,1915,'BOS',617,2,'WS','RF',5,5,132,8,0,1,0,0,,,
8738,1915,'BOS',617,2,'WS','SS',1,0,9,1,0,0,0,0,,,
10259,1915,'BOS',617,2,'WS','P',1,1,27,0,2,0,0,0,,,
10323,1915,'BOS',617,2,'WS','LF',5,5,132,10,1,0,0,0,,,
10678,1915,'PHI',633,6,'WS','1B',5,5,128,39,4,1,2,0,,,
11371,1915,'PHI',633,6,'WS','P',2,2,34,2,3,0,0,0,,,
13047,1915,'PHI',633,6,'WS','2B',5,5,131,10,10,0,0,0,,,
13706,1915,'PHI',633,6,'WS','CF',5,5,131,17,0,0,0,0,,,
15112,1915,'PHI',633,6,'WS','P',1,0,20,0,1,0,0,0,,,
16098,1915,'BOS',617,2,'WS','SS',5,5,123,8,12,0,0,0,,,
16424,1915,'BOS',617,2,'WS','P',2,2,51,0,5,1,0,0,,,
16940,1915,'BOS',617,2,'WS','CF',5,5,132,10,0,0,0,0,,,
17250,1915,'PHI',633,6,'WS','3B',5,5,131,1,8,0,0,0,,,
17846,1915,'BOS',617,2,'WS','C',2,2,33,10,3,0,1,0,0,,
